Row ID,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4709,IND-3MQVDPGV,13-08-2023,17-08-2023,CUST-IN-905665,Sneha Patel,Consumer,India,Pune,Maharashtra,411001,West,FUR-VF-54235569,Stationery,Storage,Pen Set,130.71,3,0,39.213
4710,IND-0HVUEN45,14-10-2024,17-10-2024,CUST-IN-106654,Neha Mehta,Consumer,India,Lucknow,Uttar Pradesh,226001,North,FUR-FR-93576130,Stationery,Art,Notebook,11.68,2,0,3.0368
4711,IND-VLFR3DC7,24-06-2023,25-06-2023,CUST-IN-393938,Vikram Khan,Consumer,India,Jaipur,Rajasthan,302001,North,FUR-GN-90218983,Furniture,Accessories,Wooden Table,62.31,3,0,22.4316
4712,IND-DXP5BJW4,04-03-2025,05-03-2025,CUST-IN-135198,Anjali Mehta,Consumer,India,Kolkata,West Bengal,700001,East,FUR-TW-34605977,Electronics,Binders,Wireless Mouse,0.852,1,0.7,-0.5964
4713,IND-ZF20ELD3,20-02-2025,23-02-2025,CUST-IN-603180,Neha Mehta,Consumer,India,Bhubaneswar,Odisha,751001,East,TEC-SK-54593724,Furniture,Paper,Sofa Set,36.288,7,0.2,12.7008
4714,IND-OQ6LSD09,27-04-2023,02-05-2023,CUST-IN-393259,Anjali Sharma,Consumer,India,Mumbai,Maharashtra,400001,West,FUR-VW-84564867,Stationery,Furnishings,Notebook,56.568,2,0.6,-74.9526
4715,IND-EA1OHWFK,01-11-2024,06-11-2024,CUST-IN-201939,Arjun Iyer,Consumer,India,Bhubaneswar,Odisha,751001,East,OFF-US-26355514,Electronics,Phones,Laptop,344.704,2,0.2,38.7792
4716,IND-GGEERF2V,27-11-2025,28-11-2025,CUST-IN-343809,Priya Patel,Consumer,India,Kolkata,West Bengal,700001,East,FUR-KR-79240677,Furniture,Phones,Bookshelf,201.584,2,0.2,20.1584
4717,IND-6QR9W0T9,14-09-2025,15-09-2025,CUST-IN-077414,Arjun Sharma,Home Office,India,Mumbai,Maharashtra,400001,West,FUR-IZ-20871575,Furniture,Tables,Office Chair,521.96,2,0,88.7332
4718,IND-INCK9D2C,27-05-2023,29-05-2023,CUST-IN-952777,Rohit Iyer,Consumer,India,Ahmedabad,Gujarat,380001,West,TEC-NR-09150659,Electronics,Art,Laptop,8.22,3,0,2.2194
4719,IND-Z43ABAWO,16-12-2024,21-12-2024,CUST-IN-362059,Kavya Reddy,Corporate,India,Jaipur,Rajasthan,302001,North,FUR-OI-66467023,Furniture,Paper,Wooden Table,45.36,7,0,21.7728
4720,IND-HBTJ01ZO,18-02-2025,23-02-2025,CUST-IN-246734,Vikram Singh,Home Office,India,Bhubaneswar,Odisha,751001,East,TEC-WE-44071489,Electronics,Storage,Laptop,947.17,7,0,9.4717
4721,IND-288E1F40,08-12-2023,13-12-2023,CUST-IN-759727,Rohit Sharma,Home Office,India,Ahmedabad,Gujarat,380001,West,TEC-WF-79560223,Electronics,Paper,Wireless Mouse,61.96,2,0,27.882
4722,IND-C8NWS7G7,11-07-2023,15-07-2023,CUST-IN-835011,Sneha Das,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-MD-39008218,Stationery,Tables,Pen Set,268.935,3,0.5,-209.7693
4723,IND-24MJU7O2,07-07-2023,08-07-2023,CUST-IN-946769,Rahul Khan,Home Office,India,Bengaluru,Karnataka,560001,South,FUR-FU-82585688,Electronics,Art,Keyboard,7.58,1,0,2.9562
4724,IND-YPWVDERG,07-05-2024,10-05-2024,CUST-IN-176024,Amit Nair,Consumer,India,Mumbai,Maharashtra,400001,West,FUR-AH-37289550,Electronics,Labels,Keyboard,14.73,3,0,7.2177
4725,IND-Y539A0CA,23-11-2025,26-11-2025,CUST-IN-647082,Priya Nair,Home Office,India,Lucknow,Uttar Pradesh,226001,North,OFF-LL-58974843,Furniture,Binders,Wooden Table,9.888,2,0.7,-6.9216
4726,IND-9KPWUJHL,09-12-2023,13-12-2023,CUST-IN-162884,Neha Sharma,Home Office,India,Ahmedabad,Gujarat,380001,West,FUR-OK-05668278,Stationery,Appliances,Marker Pack,671.544,3,0.2,50.3658
4727,IND-YEJYK3YG,26-03-2024,30-03-2024,CUST-IN-000959,Rohit Nair,Home Office,India,Hyderabad,Telangana,500001,South,FUR-PZ-77570882,Stationery,Storage,Desk Organizer,1117.92,4,0,55.896
4728,IND-HMG4CM5Z,17-01-2023,22-01-2023,CUST-IN-402983,Rohit Singh,Home Office,India,Ahmedabad,Gujarat,380001,West,OFF-DJ-63006026,Stationery,Bookcases,Marker Pack,275.952,3,0.2,-37.9434
4729,IND-YNRVJC0G,13-07-2024,16-07-2024,CUST-IN-020358,Vikram Iyer,Consumer,India,Jaipur,Rajasthan,302001,North,TEC-LK-72125467,Stationery,Binders,Desk Organizer,123.144,7,0.2,46.179
4730,IND-99M1TS70,23-05-2023,25-05-2023,CUST-IN-053858,Rohit Sharma,Consumer,India,Chennai,Tamil Nadu,600001,South,FUR-KN-99349312,Stationery,Accessories,Desk Organizer,15.576,3,0.2,3.3099
4731,IND-RNEOOWRC,14-04-2023,18-04-2023,CUST-IN-563960,Priya Singh,Consumer,India,Delhi,Delhi,110001,North,OFF-BM-06204819,Furniture,Paper,Sofa Set,212.64,6,0,99.9408
4732,IND-A9GL1XZ2,23-02-2023,24-02-2023,CUST-IN-455872,Arjun Sharma,Consumer,India,Hyderabad,Telangana,500001,South,FUR-YU-11468563,Stationery,Paper,Marker Pack,9.87,3,0,4.5402
4733,IND-97RXVJ48,17-07-2024,20-07-2024,CUST-IN-503559,Amit Das,Consumer,India,Lucknow,Uttar Pradesh,226001,North,TEC-JI-88308678,Stationery,Accessories,Pen Set,53.25,3,0,20.7675
4734,IND-NHUAY276,25-07-2023,27-07-2023,CUST-IN-523159,Sneha Singh,Consumer,India,Lucknow,Uttar Pradesh,226001,North,TEC-WF-06170867,Electronics,Furnishings,Laptop,19.92,3,0,9.5616
4735,IND-R8N0NBWS,20-03-2025,22-03-2025,CUST-IN-633692,Arjun Iyer,Corporate,India,Bhubaneswar,Odisha,751001,East,FUR-GT-06434656,Stationery,Chairs,Notebook,658.746,3,0.1,146.388
4736,IND-VOTPYYOD,27-07-2024,29-07-2024,CUST-IN-448139,Sneha Nair,Home Office,India,Bhubaneswar,Odisha,751001,East,TEC-OP-32929880,Electronics,Binders,Wireless Mouse,8.26,2,0,3.8822
4737,IND-MH6QDAXI,11-12-2024,12-12-2024,CUST-IN-322452,Sneha Mehta,Home Office,India,Lucknow,Uttar Pradesh,226001,North,TEC-WL-97341734,Furniture,Binders,Wooden Table,29.84,2,0,13.428
4738,IND-CJYR3Q4K,28-06-2025,01-07-2025,CUST-IN-787965,Priya Gupta,Home Office,India,Kochi,Kerala,682001,South,OFF-DV-95651759,Furniture,Accessories,Bookshelf,67.98,2,0,14.9556
4739,IND-S2PSAYHK,20-05-2023,23-05-2023,CUST-IN-359236,Sneha Singh,Consumer,India,Pune,Maharashtra,411001,West,TEC-BS-93783816,Electronics,Labels,Wireless Mouse,61.06,2,0,28.0876
4740,IND-LNFNKL3W,23-03-2023,27-03-2023,CUST-IN-662302,Arjun Reddy,Consumer,India,Kochi,Kerala,682001,South,FUR-SE-16203275,Stationery,Tables,Desk Organizer,35.544,1,0.2,-0.8886
4741,IND-YBV6G7RW,23-04-2024,27-04-2024,CUST-IN-073735,Neha Khan,Consumer,India,Kolkata,West Bengal,700001,East,OFF-XG-42697549,Electronics,Labels,Monitor,9.96,2,0,4.5816
4742,IND-PAZ0B7R0,02-05-2025,06-05-2025,CUST-IN-849642,Kavya Sharma,Consumer,India,Jaipur,Rajasthan,302001,North,OFF-YY-13417390,Stationery,Art,Marker Pack,9.21,3,0,2.3025
4743,IND-FF5BVMEN,08-10-2025,13-10-2025,CUST-IN-211332,Vikram Gupta,Consumer,India,Hyderabad,Telangana,500001,South,OFF-KI-40560030,Stationery,Supplies,Notebook,27.93,3,0,8.0997
4744,IND-PQQO487U,12-07-2025,17-07-2025,CUST-IN-256312,Anjali Reddy,Consumer,India,Hyderabad,Telangana,500001,South,FUR-UE-78581305,Stationery,Fasteners,Desk Organizer,7.9,2,0,2.528
4745,IND-F0JXBERX,09-06-2024,11-06-2024,CUST-IN-265360,Amit Singh,Consumer,India,Ahmedabad,Gujarat,380001,West,OFF-QY-14129966,Furniture,Storage,Bookshelf,221.16,4,0,57.5016
4746,IND-OWII5E49,15-02-2023,19-02-2023,CUST-IN-898197,Rohit Patel,Consumer,India,Delhi,Delhi,110001,North,FUR-IW-00552686,Furniture,Binders,Bookshelf,127.96,2,0,62.7004
4747,IND-4NQVNYM7,08-01-2025,11-01-2025,CUST-IN-849653,Arjun Patel,Consumer,India,Pune,Maharashtra,411001,West,OFF-OO-44026260,Electronics,Binders,Wireless Mouse,18.69,3,0,9.1581
4748,IND-5JZLUQXM,17-05-2025,22-05-2025,CUST-IN-882231,Sneha Patel,Corporate,India,Bhubaneswar,Odisha,751001,East,OFF-FX-03041455,Electronics,Supplies,Laptop,25.35,3,0,7.605
4749,IND-OP6KYFME,24-03-2024,26-03-2024,CUST-IN-786670,Amit Patel,Corporate,India,Mumbai,Maharashtra,400001,West,TEC-JV-82507666,Furniture,Furnishings,Sofa Set,35.28,3,0,11.9952
4750,IND-RRBNRJC8,19-10-2024,24-10-2024,CUST-IN-638091,Arjun Nair,Corporate,India,Kolkata,West Bengal,700001,East,TEC-VO-66210485,Stationery,Paper,Desk Organizer,33.4,5,0,16.032
4751,IND-WTMWVSBV,17-06-2023,20-06-2023,CUST-IN-780583,Neha Nair,Corporate,India,Bengaluru,Karnataka,560001,South,FUR-PN-02880709,Stationery,Machines,Pen Set,837.6,3,0.2,62.82
4752,IND-L0PRQZD0,07-09-2023,11-09-2023,CUST-IN-665484,Neha Das,Consumer,India,Mumbai,Maharashtra,400001,West,FUR-TD-54938033,Electronics,Phones,Keyboard,40.68,3,0.2,-9.153
4753,IND-K6V5PEH0,05-10-2025,07-10-2025,CUST-IN-868192,Anjali Khan,Consumer,India,Bhubaneswar,Odisha,751001,East,OFF-MR-02035054,Electronics,Chairs,Keyboard,209.568,2,0.2,-23.5764
4754,IND-OP7YUCNI,14-01-2023,19-01-2023,CUST-IN-782419,Anjali Das,Consumer,India,Bengaluru,Karnataka,560001,South,TEC-JL-43184001,Furniture,Accessories,Sofa Set,22.368,4,0.2,6.4308
4755,IND-7POHY7AQ,07-02-2023,10-02-2023,CUST-IN-909933,Rahul Das,Consumer,India,Mumbai,Maharashtra,400001,West,OFF-EW-30637267,Furniture,Binders,Sofa Set,3.882,2,0.7,-2.588
4756,IND-XUNDO296,14-12-2024,16-12-2024,CUST-IN-311672,Priya Nair,Consumer,India,Jaipur,Rajasthan,302001,North,FUR-QI-62647145,Stationery,Paper,Notebook,115.296,3,0.2,40.3536
4757,IND-MVSZPV0S,25-09-2025,28-09-2025,CUST-IN-900949,Rahul Gupta,Consumer,India,Kolkata,West Bengal,700001,East,FUR-KY-21050803,Furniture,Binders,Office Chair,1.908,2,0.7,-1.5264
4758,IND-7MF285L6,19-10-2025,20-10-2025,CUST-IN-700762,Amit Das,Home Office,India,Bengaluru,Karnataka,560001,South,OFF-UC-28951167,Stationery,Binders,Marker Pack,43.372,7,0.8,-69.3952
4759,IND-CRUGC7LO,20-07-2023,22-07-2023,CUST-IN-990213,Vikram Singh,Consumer,India,Chennai,Tamil Nadu,600001,South,FUR-SW-74032997,Electronics,Phones,Wireless Mouse,783.96,4,0,219.5088
4760,IND-SSE3ZYW4,29-07-2023,02-08-2023,CUST-IN-868037,Neha Das,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-RG-84003988,Electronics,Binders,Monitor,48.896,2,0.2,18.336
4761,IND-2T8BZ9WR,22-05-2025,25-05-2025,CUST-IN-966952,Anjali Nair,Consumer,India,Bhubaneswar,Odisha,751001,East,OFF-XW-74629135,Stationery,Binders,Marker Pack,7.856,2,0.2,2.8478
4762,IND-HQY0GCYK,02-08-2024,03-08-2024,CUST-IN-504217,Sneha Khan,Consumer,India,Ahmedabad,Gujarat,380001,West,TEC-RC-20019111,Stationery,Labels,Pen Set,5.904,2,0.2,1.9926
4763,IND-FFXW0HZR,24-06-2024,28-06-2024,CUST-IN-870742,Sneha Singh,Consumer,India,Ahmedabad,Gujarat,380001,West,FUR-EE-90713175,Stationery,Supplies,Desk Organizer,13.712,2,0.2,1.0284
4764,IND-C08P0ZHJ,15-04-2023,20-04-2023,CUST-IN-857754,Arjun Sharma,Consumer,India,Bhubaneswar,Odisha,751001,East,OFF-XU-56230392,Stationery,Envelopes,Desk Organizer,182.94,3,0,85.9818
4765,IND-OCQZF6Z0,16-08-2023,21-08-2023,CUST-IN-618401,Sneha Gupta,Consumer,India,Lucknow,Uttar Pradesh,226001,North,OFF-DD-36882233,Stationery,Art,Pen Set,27.76,4,0,9.9936
4766,IND-NIGKYT0K,18-06-2023,23-06-2023,CUST-IN-383724,Amit Nair,Home Office,India,Bengaluru,Karnataka,560001,South,FUR-KH-32879518,Stationery,Art,Marker Pack,25.99,1,0,7.5371
4767,IND-PGD2CN0A,23-12-2024,28-12-2024,CUST-IN-508417,Amit Reddy,Corporate,India,Jaipur,Rajasthan,302001,North,FUR-LI-54178576,Electronics,Accessories,Laptop,113.52,5,0.2,29.799
4768,IND-IR5LUHSG,16-06-2023,19-06-2023,CUST-IN-124929,Priya Singh,Corporate,India,Kolkata,West Bengal,700001,East,OFF-GP-79978784,Stationery,Phones,Pen Set,359.88,3,0.2,22.4925
4769,IND-SR3TJXAV,23-04-2025,28-04-2025,CUST-IN-982536,Vikram Iyer,Consumer,India,Kochi,Kerala,682001,South,OFF-TW-74218798,Electronics,Paper,Laptop,25.344,4,0.2,9.1872
4770,IND-V3P2SGQT,26-03-2024,29-03-2024,CUST-IN-488019,Amit Mehta,Home Office,India,Jaipur,Rajasthan,302001,North,TEC-TZ-05883395,Electronics,Binders,Monitor,11.952,3,0.2,4.1832
4771,IND-WBQCC2S2,19-10-2025,23-10-2025,CUST-IN-950018,Anjali Patel,Home Office,India,Bengaluru,Karnataka,560001,South,OFF-SX-58636349,Electronics,Supplies,Monitor,6.24,3,0,1.872
4772,IND-3PFAA8ON,25-09-2025,29-09-2025,CUST-IN-606845,Rohit Das,Consumer,India,Ahmedabad,Gujarat,380001,West,TEC-MS-94457797,Furniture,Phones,Wooden Table,742.336,8,0.2,83.5128
4773,IND-AL12RHMI,23-08-2024,26-08-2024,CUST-IN-702623,Rahul Singh,Consumer,India,Bhubaneswar,Odisha,751001,East,TEC-WO-61165799,Electronics,Furnishings,Wireless Mouse,6.464,1,0.6,-4.04
4774,IND-XNIE3370,31-10-2024,02-11-2024,CUST-IN-528198,Vikram Singh,Consumer,India,Pune,Maharashtra,411001,West,FUR-ZX-67538304,Stationery,Labels,Notebook,11.52,5,0.2,4.176
4775,IND-FLV79E36,07-05-2024,11-05-2024,CUST-IN-923434,Neha Patel,Consumer,India,Bengaluru,Karnataka,560001,South,FUR-QE-92285636,Stationery,Phones,Marker Pack,222.384,2,0.2,16.6788
4776,IND-E7MMANNO,28-07-2025,30-07-2025,CUST-IN-942052,Rohit Nair,Home Office,India,Ahmedabad,Gujarat,380001,West,TEC-FL-50528684,Electronics,Art,Wireless Mouse,23.36,4,0,6.0736
4777,IND-C93V3QFP,24-07-2025,25-07-2025,CUST-IN-720575,Amit Nair,Corporate,India,Pune,Maharashtra,411001,West,OFF-VW-28244348,Electronics,Labels,Laptop,8.67,3,0,4.0749
4778,IND-U77UEDQI,12-01-2024,17-01-2024,CUST-IN-114405,Rahul Mehta,Corporate,India,Hyderabad,Telangana,500001,South,TEC-CQ-53925586,Electronics,Supplies,Laptop,25.71,3,0,6.6846
4779,IND-TTZU96MM,04-08-2025,08-08-2025,CUST-IN-816968,Vikram Singh,Consumer,India,Bengaluru,Karnataka,560001,South,TEC-HX-14851401,Furniture,Appliances,Office Chair,100.94,7,0,33.3102
4780,IND-OMJOAF3I,14-09-2023,18-09-2023,CUST-IN-797598,Anjali Iyer,Consumer,India,Mumbai,Maharashtra,400001,West,FUR-GD-14943862,Stationery,Chairs,Notebook,63.882,1,0.1,10.647
4781,IND-QLO0BD7L,05-07-2023,06-07-2023,CUST-IN-501966,Amit Gupta,Consumer,India,Ahmedabad,Gujarat,380001,West,TEC-XO-88598321,Furniture,Chairs,Wooden Table,683.144,4,0.3,0
4782,IND-HGULV74E,29-08-2025,31-08-2025,CUST-IN-896795,Vikram Patel,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-NX-02279425,Electronics,Binders,Laptop,1.476,3,0.8,-2.214
4783,IND-9VR5XW02,10-11-2025,15-11-2025,CUST-IN-481339,Sneha Sharma,Consumer,India,Pune,Maharashtra,411001,West,OFF-GQ-07483055,Furniture,Supplies,Bookshelf,40.712,7,0.2,3.5623
4784,IND-QHWFMP1K,16-03-2024,19-03-2024,CUST-IN-754213,Rohit Patel,Consumer,India,Kolkata,West Bengal,700001,East,OFF-FW-70876650,Furniture,Paper,Bookshelf,279.9,5,0,137.151
4785,IND-NQWHILBJ,05-05-2025,08-05-2025,CUST-IN-741229,Sneha Sharma,Consumer,India,Kolkata,West Bengal,700001,East,TEC-MN-99639101,Furniture,Art,Office Chair,13.12,5,0.2,1.148
4786,IND-QUTHDQ7X,18-07-2023,23-07-2023,CUST-IN-543453,Sneha Reddy,Consumer,India,Kolkata,West Bengal,700001,East,FUR-OV-47115222,Stationery,Bookcases,Pen Set,69.576,4,0.7,-143.7904
4787,IND-JH4L1UYL,30-08-2024,01-09-2024,CUST-IN-610469,Anjali Singh,Consumer,India,Lucknow,Uttar Pradesh,226001,North,FUR-HI-06847648,Stationery,Art,Desk Organizer,4.224,3,0.2,0.4752
4788,IND-HBUXXO0C,16-02-2025,18-02-2025,CUST-IN-276503,Priya Mehta,Consumer,India,Kochi,Kerala,682001,South,FUR-VQ-69206004,Stationery,Accessories,Notebook,58.08,4,0.2,-6.534
4789,IND-54X5IBKX,24-11-2025,27-11-2025,CUST-IN-818604,Rohit Iyer,Consumer,India,Jaipur,Rajasthan,302001,North,FUR-YV-95647478,Stationery,Furnishings,Pen Set,52.416,9,0.2,15.0696
4790,IND-0D21HC2U,19-05-2023,20-05-2023,CUST-IN-282860,Priya Patel,Consumer,India,Chennai,Tamil Nadu,600001,South,TEC-SY-48370997,Electronics,Furnishings,Keyboard,54.92,5,0.2,10.984
4791,IND-HKNC0Y3Z,16-04-2025,19-04-2025,CUST-IN-052520,Rahul Singh,Consumer,India,Bhubaneswar,Odisha,751001,East,TEC-JL-48282584,Stationery,Tables,Pen Set,364.95,5,0.5,-248.166
4792,IND-ZKK9SNNQ,18-06-2025,22-06-2025,CUST-IN-226132,Arjun Nair,Consumer,India,Delhi,Delhi,110001,North,OFF-PF-00624882,Stationery,Paper,Pen Set,85.056,3,0.2,28.7064
4793,IND-98WQEQEZ,09-09-2024,11-09-2024,CUST-IN-715015,Anjali Gupta,Consumer,India,Kochi,Kerala,682001,South,OFF-FB-29826694,Furniture,Paper,Bookshelf,27.696,3,0.2,9.6936
4794,IND-A0ONGCOR,28-06-2024,02-07-2024,CUST-IN-433396,Anjali Sharma,Consumer,India,Delhi,Delhi,110001,North,FUR-DQ-10328308,Stationery,Paper,Pen Set,24.96,4,0,11.232
4795,IND-XT9UU995,20-11-2025,23-11-2025,CUST-IN-267340,Rahul Gupta,Corporate,India,Pune,Maharashtra,411001,West,FUR-CN-23358100,Electronics,Furnishings,Monitor,43.13,1,0,18.1146
4796,IND-M3KTB9Y3,13-03-2023,16-03-2023,CUST-IN-443415,Priya Mehta,Consumer,India,Mumbai,Maharashtra,400001,West,FUR-EX-19518114,Stationery,Binders,Notebook,5.64,3,0,2.7072
4797,IND-AT7PE6SO,15-05-2023,16-05-2023,CUST-IN-726548,Arjun Mehta,Corporate,India,Jaipur,Rajasthan,302001,North,FUR-LM-78684904,Electronics,Binders,Laptop,57.582,3,0.7,-44.1462
4798,IND-BCFS9EDA,18-05-2023,22-05-2023,CUST-IN-274114,Vikram Khan,Corporate,India,Hyderabad,Telangana,500001,South,FUR-IE-92975856,Electronics,Paper,Monitor,31.104,6,0.2,10.8864
4799,IND-IXWH226B,06-04-2025,11-04-2025,CUST-IN-899956,Kavya Singh,Corporate,India,Kolkata,West Bengal,700001,East,TEC-WW-84149535,Electronics,Furnishings,Laptop,30.192,3,0.2,8.3028
4800,IND-YL2RHMRJ,30-07-2024,03-08-2024,CUST-IN-984448,Kavya Reddy,Corporate,India,Jaipur,Rajasthan,302001,North,OFF-RI-91885455,Electronics,Phones,Wireless Mouse,43.6,5,0.2,4.36
4801,IND-SSBSPQK6,07-07-2024,11-07-2024,CUST-IN-184189,Kavya Khan,Corporate,India,Bhubaneswar,Odisha,751001,East,OFF-VD-30040189,Electronics,Art,Keyboard,4.768,2,0.2,0.4172
4802,IND-G372XJ6P,27-05-2024,28-05-2024,CUST-IN-828436,Rahul Gupta,Corporate,India,Mumbai,Maharashtra,400001,West,FUR-MB-85701044,Electronics,Binders,Wireless Mouse,10.38,2,0.7,-7.612
4803,IND-WUQLU9EH,01-04-2024,05-04-2024,CUST-IN-725653,Priya Iyer,Corporate,India,Delhi,Delhi,110001,North,TEC-OS-00763425,Furniture,Binders,Wooden Table,13.392,8,0.7,-9.8208
4804,IND-F1DVMOWF,18-06-2023,20-06-2023,CUST-IN-359535,Vikram Das,Consumer,India,Kochi,Kerala,682001,South,TEC-TR-06428584,Furniture,Phones,Bookshelf,39.594,1,0.4,-7.2589
4805,IND-PUIM7LTU,21-01-2024,22-01-2024,CUST-IN-093937,Neha Nair,Consumer,India,Hyderabad,Telangana,500001,South,FUR-RV-88124078,Electronics,Furnishings,Laptop,91.008,9,0.2,19.3392
4806,IND-WFGK7WGC,03-09-2025,04-09-2025,CUST-IN-332820,Rahul Das,Consumer,India,Ahmedabad,Gujarat,380001,West,TEC-YH-09837720,Furniture,Paper,Wooden Table,37.94,2,0,18.2112
4807,IND-4QFCJMLS,28-01-2023,30-01-2023,CUST-IN-503279,Neha Khan,Consumer,India,Jaipur,Rajasthan,302001,North,FUR-WM-43756675,Electronics,Paper,Monitor,42.8,10,0,19.26
4808,IND-92A5G6O0,26-09-2024,01-10-2024,CUST-IN-420941,Anjali Mehta,Consumer,India,Bhubaneswar,Odisha,751001,East,OFF-XA-99709384,Furniture,Storage,Bookshelf,33.63,3,0,10.089
4809,IND-R1XUMBA5,08-03-2025,09-03-2025,CUST-IN-930055,Sneha Nair,Corporate,India,Bhubaneswar,Odisha,751001,East,OFF-SE-42229602,Furniture,Envelopes,Wooden Table,62.808,3,0.2,21.1977
4810,IND-IKCERW21,11-02-2023,12-02-2023,CUST-IN-460073,Rahul Iyer,Consumer,India,Delhi,Delhi,110001,North,FUR-FQ-75071769,Furniture,Paper,Bookshelf,195.64,4,0,91.9508
4811,IND-4GJR9T39,18-12-2023,21-12-2023,CUST-IN-620069,Vikram Das,Consumer,India,Bhubaneswar,Odisha,751001,East,TEC-DN-75014262,Electronics,Phones,Keyboard,239.9,2,0,71.97
4812,IND-PSOO56AZ,20-09-2025,21-09-2025,CUST-IN-970397,Amit Patel,Consumer,India,Ahmedabad,Gujarat,380001,West,OFF-LO-74707250,Furniture,Chairs,Bookshelf,380.058,3,0.3,-21.7176
4813,IND-9A90N0P4,20-04-2023,24-04-2023,CUST-IN-826593,Priya Gupta,Consumer,India,Pune,Maharashtra,411001,West,OFF-ZW-60218403,Stationery,Copiers,Pen Set,1199.976,4,0.4,179.9964
4814,IND-W2YWSI2D,16-07-2023,19-07-2023,CUST-IN-686457,Rohit Das,Consumer,India,Ahmedabad,Gujarat,380001,West,OFF-ZJ-22470154,Stationery,Furnishings,Desk Organizer,48.576,3,0.2,9.7152
4815,IND-IJD4DNJD,11-11-2023,12-11-2023,CUST-IN-052528,Vikram Reddy,Consumer,India,Ahmedabad,Gujarat,380001,West,TEC-IZ-05832852,Stationery,Paper,Marker Pack,17.94,3,0,8.073
4816,IND-7EZ6USU1,04-03-2024,05-03-2024,CUST-IN-448873,Arjun Iyer,Consumer,India,Kolkata,West Bengal,700001,East,TEC-AZ-87210505,Furniture,Paper,Wooden Table,18.264,3,0.2,6.1641
4817,IND-C5777QI9,01-04-2025,02-04-2025,CUST-IN-088303,Sneha Iyer,Consumer,India,Pune,Maharashtra,411001,West,FUR-FO-25691509,Stationery,Appliances,Notebook,34.656,2,0.2,5.6316
4818,IND-8KLX781I,28-01-2023,01-02-2023,CUST-IN-964957,Neha Iyer,Consumer,India,Hyderabad,Telangana,500001,South,OFF-MD-07782608,Stationery,Appliances,Desk Organizer,81.552,2,0.2,8.1552
4819,IND-GZ2TPZHY,05-09-2024,10-09-2024,CUST-IN-298633,Anjali Patel,Consumer,India,Lucknow,Uttar Pradesh,226001,North,OFF-GA-53980992,Stationery,Storage,Desk Organizer,227.136,4,0.2,-42.588
4820,IND-BEO2PGS6,24-06-2025,26-06-2025,CUST-IN-851002,Rohit Iyer,Consumer,India,Mumbai,Maharashtra,400001,West,TEC-VA-68251120,Furniture,Binders,Wooden Table,10.36,2,0,5.0764
4821,IND-SW3K3BMZ,10-08-2024,13-08-2024,CUST-IN-441855,Sneha Gupta,Consumer,India,Bhubaneswar,Odisha,751001,East,OFF-EA-60458744,Furniture,Appliances,Sofa Set,463.248,8,0.8,-1181.2824
4822,IND-IPHGJKXZ,29-03-2023,31-03-2023,CUST-IN-851830,Kavya Iyer,Consumer,India,Kolkata,West Bengal,700001,East,FUR-LJ-42661672,Furniture,Accessories,Sofa Set,383.952,6,0.2,47.994
4823,IND-2BOMW179,28-08-2023,30-08-2023,CUST-IN-568783,Arjun Mehta,Home Office,India,Bengaluru,Karnataka,560001,South,FUR-KJ-24122921,Electronics,Binders,Wireless Mouse,44.856,6,0.7,-35.8848
4824,IND-FPB3SM5R,03-06-2025,07-06-2025,CUST-IN-368145,Anjali Iyer,Consumer,India,Delhi,Delhi,110001,North,OFF-WM-13020086,Furniture,Machines,Wooden Table,30.345,7,0.7,-24.276
4825,IND-UCJ2QN5F,28-06-2025,01-07-2025,CUST-IN-590301,Neha Gupta,Consumer,India,Hyderabad,Telangana,500001,South,TEC-TN-77332854,Stationery,Chairs,Marker Pack,127.554,3,0.3,-9.111
4826,IND-Q8RVC9DH,05-04-2025,08-04-2025,CUST-IN-662861,Neha Iyer,Consumer,India,Kolkata,West Bengal,700001,East,TEC-RF-43343442,Furniture,Furnishings,Bookshelf,77.952,3,0.2,15.5904
4827,IND-Z87SRQDK,05-07-2024,07-07-2024,CUST-IN-988863,Kavya Mehta,Corporate,India,Pune,Maharashtra,411001,West,TEC-XM-37168659,Electronics,Binders,Monitor,14.016,4,0.2,4.9056
4828,IND-LMW0X1K5,14-11-2023,19-11-2023,CUST-IN-787352,Amit Iyer,Corporate,India,Bengaluru,Karnataka,560001,South,OFF-ZN-25749066,Furniture,Storage,Sofa Set,69.52,2,0,19.4656
4829,IND-HJNKYZBE,19-09-2024,22-09-2024,CUST-IN-570510,Priya Nair,Corporate,India,Ahmedabad,Gujarat,380001,West,OFF-WM-63821976,Electronics,Art,Keyboard,5.64,3,0,1.6356
4830,IND-U8RWOYRU,23-03-2024,25-03-2024,CUST-IN-789724,Vikram Iyer,Consumer,India,Mumbai,Maharashtra,400001,West,FUR-UQ-46462575,Stationery,Binders,Notebook,13.776,3,0.2,4.4772
4831,IND-W4WYY1JL,02-11-2024,04-11-2024,CUST-IN-014345,Anjali Gupta,Consumer,India,Bengaluru,Karnataka,560001,South,FUR-ME-19092100,Stationery,Appliances,Marker Pack,245.88,6,0,68.8464
